x,y
-1.1387373198624877,2.22559594633716
-1.1311826255322515,2.2106773162462297
-1.123627931202015,2.1957586861553
-1.1160732368717785,2.18084005606437
-1.1085185425415423,2.16592142597344
-1.1009638482113058,2.1510027958825098
-1.0934091538810695,2.13608416579158
-1.0858544595508333,2.1211655357006496
-1.0782997652205966,2.1062469056097197
-1.0707450708903603,2.09132827551879
-1.063190376560124,2.0764096454278596
-1.0556356822298876,2.0614910153369297
-1.048080987899651,2.0465723852459994
-1.0405262935694148,2.03165375515507
-1.0329715992391784,2.0167351250641397
-1.025416904908942,2.0018164949732093
-1.0178622105787056,1.9868978648822795
-1.0103075162484692,1.9719792347913496
-1.002752821918233,1.9570606047004193
-0.9951981275879965,1.9421419746094895
-0.9876434332577602,1.9272233445185594
-0.9800887389275237,1.9123047144276293
-0.9725340445972873,1.8973860843366994
-0.964979350267051,1.8824674542457691
-0.9574246559368147,1.8675488241548392
-0.9498699616065782,1.8526301940639092
-0.9423152672763419,1.837711563972979
-0.9347605729461055,1.8227929338820492
-0.9272058786158691,1.8078743037911191
-0.9196511842856328,1.7929556737001893
-0.9120964899553963,1.7780370436092592
-0.90454179562516,1.7631184135183293
-0.8969871012949235,1.748199783427399
-0.8894324069646873,1.7332811533364691
-0.8818777126344508,1.718362523245539
-0.8743230183042145,1.7034438931546092
-0.8667683239739781,1.6885252630636791
-0.8592136296437418,1.6736066329727493
-0.8516589353135054,1.658688002881819
-0.844104240983269,1.643769372790889
-0.8365495466530326,1.628850742699959
-0.8289948523227961,1.613932112609029
-0.82144015799256,1.599013482518099
-0.8138854636623236,1.5840948524271687
-0.8063307693320871,1.5691762223362389
-0.7987760750018507,1.554257592245309
-0.7912213806716144,1.539338962154379
-0.7836666863413781,1.5244203320634488
-0.7761119920111418,1.509501701972519
-0.7685572976809052,1.4945830718815887
-0.7610026033506689,1.4796644417906588
-0.7534479090204326,1.464745811699729
-0.7458932146901963,1.449827181608799
-0.7383385203599597,1.4349085515178688
-0.7307838260297235,1.419989921426939
-0.723229131699487,1.4050712913360088
-0.7156744373692507,1.3901526612450787
-0.7081197430390145,1.3752340311541489
-0.7005650487087779,1.3603154010632186
-0.6930103543785415,1.3453967709722887
-0.685455660048305,1.3304781408813586
-0.6779009657180689,1.3155595107904288
-0.6703462713878325,1.3006408806994987
-0.6627915770575961,1.2857222506085688
-0.6552368827273596,1.2708036205176385
-0.6476821883971232,1.2558849904267086
-0.6401274940668871,1.2409663603357786
-0.6325727997366506,1.2260477302448485
-0.6250181054064142,1.2111291001539186
-0.6174634110761777,1.1962104700629885
-0.6099087167459415,1.1812918399720587
-0.602354022415705,1.1663732098811284
-0.5947993280854686,1.1514545797901985
-0.5872446337552324,1.1365359496992684
-0.579689939424996,1.1216173196083385
-0.5721352450947595,1.1066986895174085
-0.5645805507645233,1.0917800594264786
-0.5570258564342868,1.0768614293355485
-0.5494711621040504,1.0619427992446184
-0.5419164677738142,1.0470241691536883
-0.5343617734435778,1.0321055390627585
-0.5268070791133413,1.0171869089718284
-0.5192523847831049,1.0022682788808983
-0.5116976904528686,0.9873496487899682
-0.5041429961226322,0.9724310186990381
-0.49658830179239566,0.9575123886081083
-0.4890336074621594,0.9425937585171782
-0.48147891313192304,0.9276751284262481
-0.47392421880168667,0.912756498335318
-0.4663695244714504,0.8978378682443884
-0.4588148301412138,0.8829192381534583
-0.4512601358109777,0.868000608062528
-0.4437054414807412,0.8530819779715979
-0.43615074715050484,0.8381633478806683
-0.42859605282026847,0.8232447177897382
-0.4210413584900321,0.8083260876988081
-0.41348666415979585,0.793407457607878
-0.40593196982955926,0.7784888275169479
-0.3983772754993229,0.7635701974260181
-0.39082258116908664,0.748651567335088
-0.38326788683885027,0.7337329372441579
-0.3757131925086139,0.7188143071532278
-0.3681584981783774,0.7038956770622982
-0.36060380384814106,0.6889770469713681
-0.3530491095179047,0.674058416880438
-0.34549441518766844,0.6591397867895077
-0.33793972085743207,0.644221156698578
-0.3303850265271955,0.629302526607648
-0.32283033219695945,0.6143838965167179
-0.31527563786672286,0.5994652664257878
-0.3077209435364865,0.5845466363348581
-0.3001662492062501,0.5696280062439281
-0.29261155487601365,0.5547093761529978
-0.2850568605457773,0.5397907460620677
-0.2775021662155409,0.5248721159711376
-0.26994747188530466,0.509953485880208
-0.2623927775550683,0.49503485578927764
-0.2548380832248319,0.4801162256983478
-0.24728338889459545,0.46519759560741747
-0.2397286945643592,0.4502789655164876
-0.2321740002341227,0.4353603354255575
-0.22461930590388646,0.42044170533462744
-0.2170646115736501,0.4055230752436976
-0.2095099172434135,0.3906044451527675
-0.20195522291317713,0.3756858150618374
-0.19440052858294088,0.3607671849709073
-0.1868458342527045,0.34584855487997723
-0.1792911399224677,0.3309299247890469
-0.17173644559223145,0.31601129469811684
-0.16418175126199508,0.30109266460718676
-0.1566270569317585,0.28617403451625667
-0.14907236260152223,0.2712554044253266
-0.14151766827128576,0.2563367743343965
-0.1339629739410495,0.24141814424346686
-0.12640827961081302,0.22649951415253633
-0.11885358528057655,0.21158088406160624
-0.11129889095034029,0.19666225397067638
-0.10374419662010403,0.18174362387974607
-0.09618950228986733,0.1668249937888162
-0.08863480795963108,0.15190636369788635
-0.08108011362939482,0.13698773360695649
-0.07352541929915835,0.12206910351602618
-0.06597072496892187,0.10715047342509587
-0.05841603063868561,0.09223184333416601
-0.050861336308449134,0.07731321324323615
-0.04330664197821266,0.06239458315230584
-0.0357519476479764,0.04747595306137553
-0.028197253317739923,0.03255732297044611
-0.020642558987503667,0.017638692879515805
-0.01308786465726719,0.0027200627885854978
-0.005533170327030712,-0.012198567302344365
0.0020215240032055437,-0.027117197393274672
0.0095762183334418,-0.04203582748420409
