x,y
-0.38766507354895885,2.4697602698946874
-0.4024202589004339,2.4618911253759403
-0.41542236747663264,2.452070253380935
-0.4249208552403928,2.43830806037485
-0.4346772618820107,2.42472762543348
-0.4447026712229369,2.411344653162018
-0.4550058616463528,2.3981744377900927
-0.465592903313583,2.3852313910194476
-0.4764668179822232,2.3725285100553144
-0.4876273340900193,2.36007680942972
-0.49907076942068895,2.3478847526489366
-0.5107900696672728,2.33595773250237
-0.522775023161517,2.3242976604421677
-0.5350126602887926,2.3129027339228774
-0.5474878319515206,2.3017674542523046
-0.5602172224856274,2.290923029562931
-0.5731807758440696,2.2803605427809486
-0.5863337342334018,2.270035853659181
-0.5996567239465719,2.259931208407657
-0.6131427332591428,2.2500435148932647
-0.6268347680991747,2.2404434850922743
-0.6406424301548553,2.231011748425767
-0.6545522234269681,2.2217300270177724
-0.6686221513249636,2.2126925462206413
-0.682771767840281,2.203781396729788
-0.6969881697014662,2.194976122836569
-0.7113199222247466,2.186359966866158
-0.7256864518846085,2.177802236854697
-0.7401121196854945,2.1693441614996423
-0.7545775659216146,2.1609544748984533
-0.7690617858375575,2.152597064794844
-0.78357012115879,2.144281590835243
-0.7980750935792538,2.1359602587494217
-0.8125707555828637,2.1276227103513365
-0.8270348335148605,2.119230659785037
-0.8414760905680326,2.11079922900862
-0.8558265524510894,2.102214378996952
-0.8701271219030393,2.093547429343703
-0.8843139613639632,2.0846946040137144
-0.8983565615005774,2.075616620274703
-0.9122845455070758,2.066363716431953
-0.9259740978532347,2.056759806458661
-0.9394010848635811,2.0467959481057703
-0.9525583042642628,2.036480865714375
-0.9653697875272056,2.025736693674703
-0.9776772584161607,2.0144156914871387
-0.9893570462770775,2.0024510510285936
-1.00031766259334,1.9898285969046356
-1.0103787901461032,1.976480542922596
-1.0193353193475025,1.9623676545247335
-1.0268814575380094,1.9474545993472923
-1.0327199331260064,1.9317982911921612
-1.036792044431182,1.9155973584644075
-1.039016017091683,1.8990384343249336
-1.0391233044865227,1.882330893265819
-1.0374090648724599,1.8657096597301623
-1.0341245287653011,1.8493228785994313
-1.0293093612103679,1.8333163394714103
-1.0232901616840127,1.8177209038844309
-1.0163259271690226,1.8025229610337892
-1.0085789901026696,1.787706655579987
-1.0001927755244422,1.7732405842070527
-0.9912542000974889,1.759108295376563
-0.9819274417695797,1.7452291506543025
-0.9723005307829787,1.7315563340456754
-0.9624475102746182,1.7180453412288654
-0.9524325670948621,1.7046537525920422
-0.9423117565904204,1.691341871391367
-0.9321344787700697,1.6780730489200661
-0.921944710947154,1.6648138068876621
-0.9117820153888854,1.6515338374999535
-0.9016823465311077,1.63820593724925
-0.8916786847987734,1.624805910384734
-0.8818015252074238,1.6113124618880819
-0.8720792497580396,1.5977070873273953
-0.8625384134243987,1.583973958235192
-0.8532039739859218,1.5700997967178685
-0.8440994955188175,1.5560737317409932
-0.8352473534369171,1.5418871315056213
-0.8266689651870978,1.527533410730237
-0.8183850650294963,1.513007817403517
-0.8104160341456692,1.498307209518173
-0.8027822892998946,1.4834298374247163
-0.7955047252250518,1.4683751510684826
-0.7886051985028695,1.4531436532001376
-0.7821070343655505,1.4377368197286342
-0.7760355326147037,1.4221571069632741
-0.7704184444749107,1.4064080628295035
-0.7652863882386113,1.3904945553520116
-0.7606731675975211,1.3744231266336284
-0.7566159523974524,1.3582024737954133
-0.7531552774200717,1.3418440492434212
-0.7503348114895911,1.3253627604933886
-0.7482429533788097,1.3087732532017042
-0.7469381821243382,1.2921040985251615
-0.7464326675663278,1.2753928352452863
-0.7467736175666593,1.2586781089455363
-0.7480043100574032,1.2420051054238799
-0.7501720424615212,1.2254268237397914
-0.7534362858954375,1.2090295070549357
-0.7576767500416152,1.1928589848276323
-0.7628921426392395,1.1769762965154789
-0.7690668368943872,1.1614398020053325
-0.7762833178390823,1.1463587567044484
-0.7843987401878305,1.1317426100790753
-0.7933254410158883,1.117607583878131
-0.802997862502496,1.1039708251197855
-0.8133458545679078,1.0908372005524665
-0.8243628953052141,1.0782588022106279
-0.8358925987018351,1.0661493500312096
-0.8478680099470604,1.0544804941578538
-0.8602264275138235,1.0432176554434467
-0.8729101087577463,1.032321824719231
-0.8858665959623392,1.0217512515644005
-0.899048752352427,1.01146296070234
-0.9124145985482461,1.0014140680174566
-0.9259270314002348,0.9915628936074798
-0.9395534933281625,0.9818698857353088
-0.9532656442977877,0.972298377835976
-0.9670390723703131,0.9628152023615026
-0.9808530634021138,0.9533911819717649
-0.9946904364191773,0.944001512225578
-1.0085374386626114,0.9346260422720396
-1.0223836835466504,0.9252494527314481
-1.036222106225802,0.91586132436611
-1.0500489057829703,0.9064560882225703
-1.0638634409730754,0.8970328480530501
-1.0776680486173011,0.8875950687518777
-1.0914677604105232,0.8781501295268439
-1.1052699048058932,0.8687087466044356
-1.1190835949106996,0.8592842766557078
-1.132919119603745,0.8498919185909135
-1.1467872716925336,0.840547838446291
-1.1606986620711508,0.8312682510648111
-1.174667841405559,0.8220758107502664
-1.1887143686002775,0.8130020701463816
-1.2028385428312298,0.8040499627365276
-1.2170455775327347,0.7952302322915803
